Added_Sugars,Alcohol,Calories,Display_Name,Drkgreen_Vegetables,Drybeans_Peas,Factor,Food_Code,Fruits,Grains,Increment,Meats,Milk,Multiplier,Oils,Orange_Vegetables,Other_Vegetables,Portion_Amount,Portion_Default,Portion_Display_Name,Saturated_Fats,Solid_Fats,Soy,Starchy_vegetables,Vegetables,Whole_Grains
0,0,67.398,Whipped butter,0,0,1,81101010,0,0,0.5,0,0,0.5,0,0,0,1,2,Tablespoon,4.74606,67.398,0,0,0,0
0,0,24.95,Light butter,0,0,1,81101500,0,0,1,0,0,1,0,0,0,1,1,pat (1 teaspoon),1.716,2.755,0,0,0,0
0,0,140.9675,Light butter,0,0,0.25,81101500,0,0,0.25,0,0,1,0,0,0,0.25,2,stick,9.6954,15.56575,0,0,0,0
0,0,70.858,Light butter,0,0,1,81101500,0,0,0.5,0,0,0.5,0,0,0,1,2,Tablespoon,4.87344,7.8242,0,0,0,0
0,0,35.25,Stick margarine,0,0,1,81102010,0,0,1,0,0,1,0,0,0,1,1,pat (1 teaspoon),0.7395,35.25,0,0,0,0
0,0,199.1625,Stick margarine,0,0,0.25,81102010,0,0,0.25,0,0,1,0,0,0,0.25,2,stick,4.17818,199.1625,0,0,0,0
0,0,100.11,Stick margarine,0,0,1,81102010,0,0,0.5,0,0,0.5,0,0,0,1,2,Tablespoon,2.10018,100.11,0,0,0,0
0,0,33.55176,Tub margarine,0,0,0.33,81102020,0,0,1,0,0,1,0.83723,0,0,1,1,teaspoon,0.60777,0,0,0,0,0
0,0,25.05789,Tub spread (margarine type),0,0,0.33,81103080,0,0,1,0,0,1,0.6292,0,0,1,1,teaspoon,0.45727,0,0,0,0,0
0,0,17.25,Reduced-calorie spread (margarine type),0,0,1,81104010,0,0,1,0,0,1,0.43111,0,0,1,1,pat (1 teaspoon),0.385,0,0,0,0,0
0,0,50.025,Reduced-calorie spread (margarine type),0,0,1,81104010,0,0,0.5,0,0,0.5,1.25022,0,0,1,2,Tablespoon,1.1165,0,0,0,0,0
0,0,2.11992,Fat-free spread (margarine type),0,0,0.33,81104100,0,0,1,0,0,1,0.03255,0,0,1,1,teaspoon,0.10262,0,0,0,0,0
0,0,107.648,Bacon grease (or meat drippings),0,0,1,81201000,0,0,0.5,0,0,0.5,0,0,0,1,1,Tablespoon,4.55296,106.20288,0,0,0,0
0,0,431.0125,Bacon grease (or meat drippings),0,0,0.25,81201000,0,0,0.25,0,0,1,0,0,0,0.25,2,cup,18.22963,425.22638,0,0,0,0
0,0,37.34016,Vegetable shortening,0,0,0.33,81203100,0,0,1,0,0,1,0,0,0,1,1,teaspoon,0.84776,37.34016,0,0,0,0
0,0,453.05,Vegetable shortening,0,0,0.25,81203100,0,0,0.25,0,0,1,0,0,0,0.25,2,cup,10.28588,453.05,0,0,0,0
0,0,106.784,Lemon-butter sauce,0.00738,0,1,81301020,0.00497,0,0.5,0,0,0.5,0,0,0,1,1,Tablespoon,7.50044,106.784,0,0,0.00738,0
0,0,428.64,Lemon-butter sauce,0.02964,0,0.25,81301020,0.01995,0,0.25,0,0,1,0,0,0,0.25,2,cup,30.1074,428.64,0,0,0.02964,0
0,0,67.137,Hollandaise sauce,0,0,1,81302010,0.00612,0,0.5,0.08807,0,0.5,0,0,0,1,1,Tablespoon,4.19244,62.03459,0,0,0,0
0,0,267.9225,Hollandaise sauce,0,0,0.25,81302010,0.02442,0,0.25,0.35145,0,1,0,0,0,0.25,2,cup,16.7307,247.56039,0,0,0,0
1.45116,0,74.304,Tartar sauce,0,0,1,81302050,0,0.01771,0.5,0.01541,0,0.5,1.59626,0,0.00734,1,1,Tablespoon,1.1088,0.54043,0,0,0.00734,0
5.79455,0,296.7,Tartar sauce,0,0,0.25,81302050,0,0.07073,0.25,0.06153,0,1,6.37394,0,0.02932,0.25,2,cup,4.4275,2.15797,0,0,0.02932,0
0,0,29.26,Horseradish sauce,0,0,1,81302060,0,0,0.5,0,0,0.5,0,0,0.00056,1,1,Tablespoon,1.7766,25.6788,0,0,0.00056,0
0,0,117.04,Horseradish sauce,0,0,0.25,81302060,0,0,0.25,0,0,1,0,0,0.00224,0.25,2,cup,7.1064,102.7152,0,0,0.00224,0
0,0,82.44133,Pesto sauce,0.03957,0,1,81302070,0,0,0.5,0.19988,0.08818,0.5,1.63588,0,0,1,1,Tablespoon,1.31806,6.27863,0,0,0.03957,0
0,0,329.76533,Pesto sauce,0.15827,0,0.25,81302070,0,0,0.25,0.7995,0.3527,1,6.54351,0,0,0.25,2,cup,5.27223,25.1145,0,0,0.15827,0
13.55259,0,64.68,Low-calorie salad dressing,0,0,1,83200100,0,0,0.5,0.0022,0.00176,0.5,0.95715,0,0.02376,1,2,packet,0.352,0.4554,0,0,0.02376,0
6.20253,0,13.44,Fat-free mayonnaise-type dressing,0,0,1,83203250,0,0.0752,0.5,0,0,0.5,0,0,0,1,1,Tablespoon,0.096,3.88368,0,0,0,0
24.81011,0,53.76,Fat-free mayonnaise-type dressing,0,0,0.25,83203250,0,0.3008,0.25,0,0,1,0,0,0,0.25,2,cup,0.384,15.53472,0,0,0,0
3.42056,0,36.192,Low-calorie mayonnaise,0,0,1,83204000,0.00078,0.10015,0.5,0.00203,0,0.5,0.65277,0,0,1,1,Tablespoon,0.5148,0.19796,0,0,0,0
0,0,5.58,Raw tomatoes,0,0,1,74101000,0,0,1,0,0,1,0,0,0.17236,1,2,wedge (1/4 of medium tomato),0.0124,0,0,0,0.17236,0
0,0,21.6,Cooked tomatoes,0,0,0.5,74201001,0,0,0.25,0,0,0.5,0,0,0.5004,0.5,1,cup,0.012,0,0,0,0.5004,0
6.88032,0,33.15,Stewed tomatoes,0,0,0.5,74204013,0,0,0.25,0,0,0.5,0,0,0.54188,0.5,1,cup,0.03825,0,0,0,0.54188,0
0,0,211.68,Fried green tomatoes,0,0,3,74205011,0,0.783,1,0.13716,0.06804,0.33333,0,0,0.38664,3,1,slices,3.43656,15.50988,0,0,0.38664,0
0,0,176.4,Fried green tomatoes,0,0,0.5,74205011,0,0.6525,0.25,0.1143,0.0567,0.5,0,0,0.3222,0.5,2,cup,2.8638,12.9249,0,0,0.3222,0
0,0,197.96,Fried green tomatoes,0,0,1,74205011,0,0.73225,0.25,0.12827,0.06363,0.25,0,0,0.36158,1,2,medium tomato,3.21382,14.50461,0,0,0.36158,0
0,0,5.16,Dried tomatoes,0,0,1,74206000,0,0,1,0,0,1,0,0,0.07408,1,1,piece,0.0086,0,0,0,0.07408,0
0,0,34.83,Dried tomatoes,0,0,0.25,74206000,0,0,0.25,0,0,1,0,0,0.50004,0.25,2,cup,0.05805,0,0,0,0.50004,0
0,0,41.31,Tomato juice,0,0,1,74301100,0,0,0.5,0,0,0.5,0,0,0.99873,1,1,cup,0.0243,0,0,0,0.99873,0
0,0,43.56,V-8 juice (tomato-vegetable juice),0.00242,0,1,74303000,0,0,0.5,0,0,0.5,0,0.0121,0.98978,1,1,cup,0.0242,0,0,0,1.00188,0
9.49884,0,14.25,Ketchup (catsup),0,0,0.5,74401010,0,0,0.5,0,0,0.5,0,0,0.0849,1,1,Tablespoon,0.012,0,0,0,0.0849,0
0,0,17.36,Salsa,0,0,0.25,74402100,0,0,0.25,0,0,1,0,0,0.25,0.25,1,cup,0.0186,0,0,0,0.25,0
0,0,4.48,Salsa,0,0,1,74402100,0,0,1,0,0,1,0,0,0.10608,1,2,Tablespoon,0.0048,0,0,0,0.10608,0
0,0,79.375,Enchilada sauce,0,0,0.25,74402250,0,0,0.25,0,0,1,0,0,0.19688,0.25,1,cup,4.16875,69.18188,0,0,0.19688,0
0,0,45.51,Green tomato-chile sauce,0,0,0.25,74402350,0,0,0.25,0,0,1,0,0,0.25,0.25,1,cup,0.85485,26.45176,0,0,0.25,0
0,0,11.1,Green tomato-chile sauce,0,0,1,74402350,0,0,1,0,0,1,0,0,0.1098,1,2,Tablespoon,0.2085,6.45165,0,0,0.1098,0
0,0,39.2,Tomato sauce,0,0,0.5,74403010,0,0,0.25,0,0,0.5,0,0,0.4998,0.5,1,cup,0.03675,0,0,0,0.4998,0
3.63683,0,71.25,Spaghetti sauce (meatless),0,0,0.5,74404010,0,0,0.25,0,0.005,0.5,0.02778,0,0.5,0.5,1,cup,0.3625,19.76625,0,0,0.5,0
13.83622,0,51.25,"Spaghetti sauce, fat-free (meatless)",0,0,0.5,74404060,0,0.155,0.25,0,0,0.5,0,0,0.5,0.5,1,cup,0.1625,0,0,0,0.5,0
5.31571,0,24,Barbeque sauce,0,0,1,74406010,0,0.0896,0.5,0,0,0.5,0.00071,0,0.0064,1,1,fast-food container,0.0864,0,0,0,0.0064,0
10.38224,0,46.875,Barbeque sauce,0,0,0.25,74406010,0,0.175,1,0,0,0.25,0.00139,0,0.0125,4,2,Tablespoons,0.16875,0,0,0,0.0125,0
0,0,13.795,Raw cabbage,0,0,0.5,75105000,0,0,0.25,0,0,0.5,0,0,0.50018,0.5,1,cup chopped,0.01335,0,0,0,0.50018,0
0,0,10.85,Raw cabbage,0,0,0.5,75105000,0,0,0.25,0,0,0.5,0,0,0.5,0.5,2,cup shredded,0.0105,0,0,0,0.5,0
0,0,7.13,Raw cabbage,0,0,1,75105000,0,0,1,0,0,1,0,0,0.25852,1,2,leaf,0.0069,0,0,0,0.25852,0
0,0,12.5,Raw cauliflower,0,0,0.5,75107000,0,0,0.25,0,0,0.5,0,0,0.5,0.5,1,cup,0.015,0,0,0,0.5,0
0,0,3.25,Raw cauliflower,0,0,1,75107000,0,0,1,0,0,1,0,0,0.13,1,2,floweret,0.0039,0,0,0,0.13,0
0,0,8.4,Raw celery,0,0,0.5,75109000,0,0,0.25,0,0,0.5,0,0,0.4998,0.5,1,cup diced,0.024,0,0,0,0.4998,0
0,0,8.68,Raw celery,0,0,0.5,75109000,0,0,0.25,0,0,0.5,0,0,0.51646,0.5,2,cup sticks,0.0248,0,0,0,0.51646,0
0,0,2.8,Raw celery,0,0,1,75109000,0,0,1,0,0,0.2,0,0,0.166,5,2,"sticks or strips (4"" long)",0.0016,0,0,0,0.166,0
0,0,0.9,Chives,0,0,1,75109500,0,0,0.5,0,0,0.5,0,0,0.06249,1,1,Tablespoon,0.0045,0,0,0,0.06249,0
0,0,0.92,Cilantro,0.125,0,0.25,75109550,0,0,0.25,0,0,1,0,0,0,0.25,1,cup,0.0004,0,0,0,0.125,0
0,0,0.253,Cilantro,0.03438,0,1,75109550,0,0,1,0,0,1,0,0,0,1,2,sprig,0.00011,0,0,0,0.03438,0
0,0,7.14,Cucumber,0,0,0.5,75111000,0,0,0.25,0,0,0.5,0,0,0.5,0.5,1,cup sliced,0.00595,0,0,0,0.5,0
0,0,0.84,Cucumber,0,0,1,75111000,0,0,1,0,0,1,0,0,0.05264,1,2,slice,0.0007,0,0,0,0.05264,0
0,0,1.08,Cucumber,0,0,1,75111000,0,0,1,0,0,1,0,0,0.06768,1,2,"stick or strip (4"" long)",0.0009,0,0,0,0.06768,0
0,0,4.47,Garlic,0,0,1,75111500,0,0,0.5,0,0,0.5,0,0,0.02205,1,1,clove,0.0027,0,0,0,0.02205,0
0,0,5.5,Lettuce,0,0,1,75113000,0,0,0.25,0,0,0.25,0,0,0.49995,1,1,"cup, chopped or shredded",0.0055,0,0,0,0.49995,0
0,0,0.8,Lettuce,0,0,1,75113000,0,0,1,0,0,1,0,0,0.07272,1,2,medium leaf,0.0008,0,0,0,0.07272,0
0,0,8.8,Mixed salad greens,0.3322,0,1,75114000,0,0,0.25,0,0,0.25,0,0,0.1683,1,1,"cup, chopped or shredded",0.0165,0,0,0,0.49995,0
0,0,7.7,Raw mushrooms,0,0,0.5,75115000,0,0,0.25,0,0,0.5,0,0,0.50015,0.5,1,cup pieces or slices,0.0175,0,0,0,0.50015,0
0,0,3.96,Raw mushrooms,0,0,1,75115000,0,0,1,0,0,1,0,0,0.25722,1,2,medium,0.009,0,0,0,0.25722,0
0,0,1.32,Raw mushrooms,0,0,1,75115000,0,0,1,0,0,1,0,0,0.08574,1,2,slice,0.003,0,0,0,0.08574,0
0,0,5.88,Raw onion,0,0,1,75117020,0,0,1,0,0,1,0,0,0.0875,1,1,"slice (1/8"" thick)",0.0042,0,0,0,0.0875,0
0,0,16.8,Raw onion,0,0,0.25,75117020,0,0,0.25,0,0,1,0,0,0.25,0.25,2,cup,0.012,0,0,0,0.25,0
0,0,0.18,Parsley,0.00416,0,0.5,75119000,0,0,1,0,0,0.2,0,0,0,5,1,springs,0.00065,0,0,0,0.00416,0
0,0,18.9,Raw hot pepper (jalapeno),0,0,1,75121000,0,0,0.5,0,0,0.5,0,0,0.30015,1,1,pepper,0.027,0,0,0,0.30015,0
0,0,15.75,Raw hot pepper (jalapeno),0,0,0.25,75121000,0,0,0.25,0,0,1,0,0,0.25013,0.25,2,cup,0.0225,0,0,0,0.25013,0
0,0,2,Raw sweet pepper (bell pepper),0,0,1,75122100,0,0,1,0,0,1,0,0,0.0671,1,1,slice or ring,0.006,0,0,0,0.0671,0
0,0,7.45,Raw sweet pepper (bell pepper),0,0,0.25,75122100,0,0,0.25,0,0,1,0,0,0.24995,0.25,2,cup chopped,0.02235,0,0,0,0.24995,0
0,0,9.2,Raw sweet pepper (bell pepper),0,0,0.5,75122100,0,0,0.25,0,0,0.5,0,0,0.5,0.5,2,cup sliced,0.0276,0,0,0,0.5,0
0,0,23.8,Raw sweet pepper (bell pepper),0,0,1,75122100,0,0,0.5,0,0,0.5,0,0,0.79849,1,2,medium,0.0714,0,0,0,0.79849,0
0,0,0.16,Radish,0,0,1,75125000,0,0,1,0,0,1,0,0,0.00862,1,1,slice,0.0003,0,0,0,0.00862,0
0,0,4.64,Radish,0,0,0.25,75125000,0,0,0.25,0,0,1,0,0,0.24998,0.25,2,cup slices,0.0087,0,0,0,0.24998,0
0,0,0.72,Radish,0,0,1,75125000,0,0,1,0,0,1,0,0,0.03879,1,2,medium,0.00135,0,0,0,0.03879,0
6.59457,0,134.32,Coleslaw,0,0,0.5,75141000,0,0,0.25,0.02576,0,0.5,2.5762,0.05888,0.441,0.5,1,cup,1.794,0.5796,0,0,0.5,0
6.45121,0,131.4,Coleslaw,0,0,1,75141000,0,0,0.5,0.0252,0,0.5,2.5202,0.0576,0.7137,1,2,fast-food order,1.755,0.567,0,0,0.7713,0
0,0,11.68,Tossed salad (lettuce and vegetables),0,0,1,75143000,0,0,0.25,0,0,0.25,0,0.04307,0.52122,1,1,cup,0.0146,0,0,0,0.56429,0
0,0,42,Artichoke,0,0,0.5,75201011,0,0,0.25,0,0,0.5,0,0,0.4998,0.5,1,cup hearts,0.0336,0,0,0,0.4998,0
0,0,60,Artichoke,0,0,1,75201011,0,0,0.25,0,0,0.25,0,0,0.714,1,2,medium globe,0.048,0,0,0,0.714,0
0,0,13.5,Artichoke,0,0,1,75201011,0,0,1,0,0,1,0,0,0.16065,1,2,heart,0.0108,0,0,0,0.16065,0
0,0,16.5,Cooked asparagus,0,0,5,75202011,0,0,1,0,0,0.2,0,0,0.417,5,1,medium spears,0.0525,0,0,0,0.417,0
0,0,19.8,Cooked asparagus,0,0,0.5,75202011,0,0,0.25,0,0,0.5,0,0,0.5004,0.5,2,cup,0.063,0,0,0,0.5004,0
0,0,12.1,Cooked asparagus,0,0,5,75202011,0,0,1,0,0,0.2,0,0,0.3058,5,2,small or thin spears,0.0385,0,0,0,0.3058,0
0,0,20.9,Cooked asparagus,0,0,5,75202011,0,0,1,0,0,0.2,0,0,0.5282,5,2,large or thick spears,0.0665,0,0,0,0.5282,0
0,0,103.7,Cooked green lima beans,0,0,0.5,75204011,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.0595,0,0,0.4998,0.4998,0
0,0,13.5,Cooked green beans,0,0,0.5,75205023,0,0,0.25,0,0,0.5,0,0,0.50018,0.5,1,cup,0.0135,0,0,0,0.50018,0
0,0,29.14,Cooked bean sprouts,0,0,0.5,75207011,0,0,0.25,0,0,0.5,0,0,0.50034,0.5,1,cup,0.1736,0,0,0,0.50034,0
0,0,37.4,Cooked beets,0,0,0.5,75208011,0,0,0.25,0,0,0.5,0,0,0.4998,0.5,1,cup slices,0.0255,0,0,0,0.4998,0
0,0,34.54,Cooked beets,0,0,0.5,75208011,0,0,0.25,0,0,0.5,0,0,0.46158,0.5,2,cup diced,0.02355,0,0,0,0.46158,0
0,0,35.86,Cooked beets,0,0,0.5,75208011,0,0,0.25,0,0,0.5,0,0,0.47922,0.5,2,cup whole,0.02445,0,0,0,0.47922,0
0,0,32.55,Cooked Brussels sprouts,0,0,0.5,75209012,0,0,0.25,0,0,0.5,0,0,0.49988,0.5,1,cup,0.062,0,0,0,0.49988,0
0,0,8.82,Cooked Brussels sprouts,0,0,1,75209012,0,0,1,0,0,1,0,0,0.13545,1,2,sprout,0.0168,0,0,0,0.13545,0
0,0,16.5,Cooked cabbage,0,0,0.5,75211020,0,0,0.25,0,0,0.5,0,0,0.50025,0.5,1,cup,0.0375,0,0,0,0.50025,0
0,0,16.56,Cooked cauliflower,0,0,0.5,75214011,0,0,0.25,0,0,0.5,0,0,0.5,0.5,1,cup flowerets,0.0432,0,0,0,0.5,0
0,0,14.375,Cooked cauliflower,0,0,0.5,75214011,0,0,0.25,0,0,0.5,0,0,0.5,0.5,2,cup pieces,0.0375,0,0,0,0.5,0
0,0,5.06,Cooked cauliflower,0,0,1,75214011,0,0,1,0,0,1,0,0,0.176,1,2,floweret,0.0132,0,0,0,0.176,0
11.73409,0,92.16,Cream style corn,0,0,0.5,75216153,0,0.04992,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.0896,0,0,0.49024,0.49024,0
0,0,87.74,Yellow corn (corn on the cob),0,0,0.5,75216171,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.1558,0,0,0.5002,0.5002,0
0,0,121.98,Yellow corn (corn on the cob),0,0,1,75216171,0,0,0.5,0,0,0.5,0,0,0,1,2,large ear,0.2166,0,0,0.6954,0.6954,0
0,0,17.6,Boiled or steamed okra,0,0,0.5,75220011,0,0,0.25,0,0,0.5,0,0,0.5,0.5,1,cup,0.032,0,0,0,0.5,0
0,0,11.66,Boiled or steamed okra,0,0,5,75220011,0,0,1,0,0,0.2,0,0,0.33125,5,2,pods,0.0212,0,0,0,0.33125,0
0,0,46.2,Cooked onions,0,0,0.5,75221011,0,0,0.25,0,0,0.5,0,0,0.4998,0.5,1,cup,0.0315,0,0,0,0.4998,0
0,0,5.28,Cooked onions,0,0,1,75221011,0,0,1,0,0,1,0,0,0.05712,1,2,slice,0.0036,0,0,0,0.05712,0
0,0,79.2,Blackeye peas,0,0,0.5,75223011,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.07425,0,0,0.49995,0.49995,0
0,0,66.4,Cooked green peas,0,0,0.5,75224021,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.032,0,0,0.5,0.5,0
0,0,19.04,Cooked sweet peppers,0,0,0.5,75226010,0,0,0.25,0,0,0.5,0,0,0.4998,0.5,1,cup,0.0204,0,0,0,0.4998,0
0,0,18.06,Cooked hot peppers,0,0,1,75226101,0,0,0.5,0,0,0.5,0,0,0.31605,1,1,pepper,0.0086,0,0,0,0.31605,0
0,0,3.57,Cooked hot peppers,0,0,1,75226101,0,0,1,0,0,1,0,0,0.06248,1,2,Tablespoon,0.0017,0,0,0,0.06248,0
0,0,13.49,Sauerkraut,0,0,0.5,75230010,0,0,0.25,0,0,0.5,0,0,0.49984,0.5,1,cup,0.0284,0,0,0,0.49984,0
0,0,33.6,Cooked snowpeas,0,0,0.5,75231011,0,0,0.25,0,0,0.5,0,0,0.5,0.5,1,cup,0.032,0,0,0,0.5,0
0,0,18,Zucchini or summer squash,0,0,0.5,75233011,0,0,0.25,0,0,0.5,0,0,0.5004,0.5,1,cup,0.054,0,0,0,0.5004,0
0,0,17.05,Cooked turnip,0,0,0.5,75234011,0,0,0.25,0,0,0.5,0,0,0.49988,0.5,1,cup pieces,0.00775,0,0,0,0.49988,0
0,0,25.3,Cooked turnip,0,0,0.5,75234011,0,0,0.25,0,0,0.5,0,0,0.5,0.5,2,cup mashed,0.0115,0,0,0,0.5,0
0,0,39.5,Water chestnut,0,0,0.5,75235000,0,0,0.25,0,0,0.5,0,0,0.5,0.5,1,cup,0.0158,0,0,0,0.50007,0
0,0,9.48,Vegemite,0,0,1,75236500,0,0,1,0,0,1,0,0,0,1,1,teaspoon,0,0,0,0,0,0
0,0,88.32,Succotash (lima beans and corn),0,0,0.5,75301110,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.16224,0,0,0.50016,0.50016,0
2.23086,0,57,"Bean salad (green, yellow, kidney beans)",0,0.12825,0.5,75302080,0,0,0.25,0,0,0.5,0.4755,0,0.2565,0.5,1,cup,0.36,0,0,0,0.2565,0
0,0,39.6,Sauteed green peppers & onions,0,0,0.5,75307000,0,0,0.25,0,0,0.5,0,0,0.49968,0.5,1,cup,0.3024,13.49136,0,0,0.49968,0
0,0,59.15,Cooked mixed vegetables,0,0,0.5,75311012,0,0,0.25,0,0,0.5,0,0.14287,0.10192,0.5,1,cup,0.0273,0,0,0.25571,0.5005,0
0,0,57.75,Stew vegetables,0,0,0.5,75317000,0,0,0.25,0,0,0.5,0,0.20873,0.12375,0.5,1,cup,0.4455,19.19363,0,0.16748,0.49995,0
0,0,156.4,Boiled potatoes,0,0,8,71103010,0,0,1,0,0,0.125,0,0,0,8,2,ounces raw,0.0552,0,0,1.17944,1.17944,0
0,0,179.47,Roasted potatoes,0,0,1,71104010,0,0,0.25,0,0,0.25,0,0,0,1,1,"medium (2 per pound, raw)",0.0655,0,0,1.0742,1.0742,0
0,0,83.57,Roasted potatoes,0,0,0.5,71104010,0,0,0.25,0,0,0.5,0,0,0,0.5,2,cup,0.0305,0,0,0.5002,0.5002,0
0,0,310.99,Roasted potatoes,0,0,1,71104010,0,0,0.25,0,0,0.25,0,0,0,1,2,"large (13 ounces, raw)",0.1135,0,0,1.8614,1.8614,0
0,0,143.85,Roasted potatoes,0,0,1,71104010,0,0,0.5,0,0,0.5,0,0,0,1,2,"small (6 ounces, raw)",0.0525,0,0,0.861,0.861,0
0,0,93.16,Roasted potatoes,0,0,4,71104010,0,0,1,0,0,0.25,0,0,0,4,2,ounces raw,0.034,0,0,0.5576,0.5576,0
0,0,107.2,"Potato chips, regular (all flavors)",0,0,1,71201010,0,0,0.5,0,0,0.5,1.52404,0,0,1,1,cup,2.192,0,0,0.3528,0.3528,0
0,0,150.08,"Potato chips, regular (all flavors)",0,0,1,71201010,0,0,0.5,0,0,0.5,2.13366,0,0,1,2,single serving bag (1 oz),3.0688,0,0,0.49392,0.49392,0
0,0,268,"Potato chips, regular (all flavors)",0,0,1,71201010,0,0,0.5,0,0,0.5,3.81011,0,0,1,2,grab-size bag (1.8 oz),5.48,0,0,0.882,0.882,0
3.02304,0,456.94,"French fries, deep-fried",0,0,1,71401030,0,0,0.25,0,0,0.25,0,0,0,1,1,medium fast food order,5.2528,220.68594,0,0.859,0.859,0
1.28592,0,194.37,"French fries, deep-fried",0,0,1,71401030,0,0,0.5,0,0,0.5,0,0,0,1,2,cup,2.2344,93.87387,0,0.36537,0.36537,0
1.82736,0,276.21,"French fries, deep-fried",0,0,1,71401030,0,0,0.5,0,0,0.5,0,0,0,1,2,cup curly fries,3.1752,133.39971,0,0.51921,0.51921,0
3.8,0,539,"French fries, deep-fried",0,0,1,71401030,0,0,0.25,0,0,0.25,0,0,0,1,2,large fast food order,6.8,278.3,0,1.1,1.1,0
1.9176,0,289.85,"French fries, deep-fried",0,0,1,71401030,0,0,0.25,0,0,0.25,0,0,0,1,2,small fast food order,3.332,139.98735,0,0.54485,0.54485,0
1.98528,0,300.08,"French fries, deep-fried",0,0,1,71401030,0,0,5,0,0,0.5,0,0,0,10,2,steak cut/dinner fries,3.4496,144.92808,0,0.56408,0.56408,0
1.14591,0,170.5,"French fries, deep-fried",0,0,1,71401030,0,0,5,0,0,0.5,0,0,0,10,2,"strips (2"" to 3-1/2"")",1.96,82.3455,0,0.3205,0.3205,0
0,0,179.45,Home fries,0,0,0.5,71403000,0,0,0.25,0,0,0.5,2.05209,0,0.05529,0.5,1,cup,1.1931,0,0,0.44426,0.50052,0
0,0,157.325,Hash browns,0,0,0.5,71405020,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,3.2335,72.9234,0,0.50025,0.50025,0
0,0,143.22,Hash browns,0,0,1,71405020,0,0,0.5,0,0,0.5,0,0,0,1,2,patty (2.3 oz),2.9436,66.38544,0,0.4554,0.4554,0
0,0,1667.4,Potato skin with cheese & bacon,0,0,1,71411000,0,0,0.25,1.3398,1.659,0.25,0,0,0,1,1,order (10 halves),30.87,673.2558,0,3.444,3.444,0
0,0,277.9,Potato skin with cheese & bacon,0,0,1,71411000,0,0,0.5,0.2233,0.2765,0.5,0,0,0,1,2,large skin,5.145,112.2093,0,0.574,0.574,0
0,0,166.74,Potato skin with cheese & bacon,0,0,1,71411000,0,0,0.5,0.13398,0.1659,0.5,0,0,0,1,2,medium skin,3.087,67.32558,0,0.3444,0.3444,0
0,0,138.95,Potato skin with cheese & bacon,0,0,1,71411000,0,0,0.5,0.11165,0.13825,0.5,0,0,0,1,2,small skin,2.5725,56.10465,0,0.287,0.287,0
0,0,85.05,"Mashed potatoes (with milk, no butter)",0,0,0.5,71501010,0,0,0.25,0,0.05145,0.5,0,0,0,0.5,1,cup,0.1785,2.1924,0,0.4998,0.4998,0
0,0,109.2,Mashed potatoes (with milk and butter),0,0,0.5,71501020,0,0,0.25,0,0.04935,0.5,0,0,0,0.5,1,cup,0.7245,28.7847,0,0.4998,0.4998,0
0,0,115.5,Mashed potatoes (with butter),0,0,0.5,71501030,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.651,30.00375,0,0.4998,0.4998,0
0,0,142.08,Tator tots,0,0,0.5,71505000,0,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,3.2576,61.15968,0,0.49984,0.49984,0
0,0,17.538,Tator tots,0,0,1,71505000,0,0,1,0,0,1,0,0,0,1,2,tater tot,0.40211,7.5494,0,0.0617,0.0617,0
0,0,158.12,Stuffed baked potato (with sour cream),0,0,0.5,71508010,0,0,0.25,0,0,0.5,0,0,0,0.5,1,medium potato,4.13,70.9947,0,0.708,0.708,0
0,0,273.36,Stuffed baked potato (with sour cream),0,0,0.5,71508010,0,0,0.25,0,0,0.5,0,0,0,0.5,2,large potato,7.14,122.7366,0,1.224,1.224,0
0,0,125.96,Stuffed baked potato (with sour cream),0,0,0.5,71508010,0,0,0.25,0,0,0.5,0,0,0,0.5,2,small potato,3.29,56.5551,0,0.564,0.564,0
0,0,194.6,Stuffed baked potato (with cheese),0,0,1,71508020,0,0,0.25,0,0.3388,0.5,0,0,0,0.5,1,potato (frozen),3.374,65.5578,0,0.959,0.959,0
0,0,248.81,Stuffed baked potato (with cheese),0,0,0.5,71508020,0,0,0.25,0,0.43318,0.5,0,0,0,0.5,2,large potato,4.3139,83.82033,0,1.22615,1.22615,0
0,0,143.865,Stuffed baked potato (with cheese),0,0,0.5,71508020,0,0,0.25,0,0.25047,0.5,0,0,0,0.5,2,medium potato,2.49435,48.46594,0,0.70898,0.70898,0
0,0,114.675,Stuffed baked potato (with cheese),0,0,0.5,71508020,0,0,0.25,0,0.19965,0.5,0,0,0,0.5,2,small potato,1.98825,38.63227,0,0.56513,0.56513,0
0.53329,0,131.24,Potato salad with egg,0,0,0.5,71601010,0,0,0.25,0.20748,0,0.5,1.23005,0,0.08589,0.5,1,cup,1.1966,4.9765,0,0.41785,0.50373,0
0.59603,0,129.31,Potato salad,0,0,0.5,71603010,0,0,0.25,0.01351,0,0.5,1.3748,0,0.09554,0.5,1,cup,0.97465,0.30398,0,0.404,0.5,0
